Start time: 11/1/2021 2:37:36 PM
ArgusMotion1
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
Start time: 11/1/2021 2:42:19 PM
ArgusMotion1
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
(0.0, 2.0, 0.0)
