Start time: 11/1/2021 2:37:36 PM
ArgusMotion1
0.5218455(1.0, 357.9, 0.0)
1.026945(15.3, 53.5, 0.0)
1.529397(358.3, 351.6, 0.0)
2.042885(359.5, 350.5, 0.0)
2.553651(0.8, 7.3, 0.0)
3.063697(353.3, 347.0, 0.0)
3.564735(353.3, 347.0, 0.0)
4.069794(353.3, 347.0, 0.0)
4.572832(353.3, 347.0, 0.0)
5.074806(353.3, 347.0, 0.0)
5.58175(353.3, 347.0, 0.0)
6.094256(353.3, 347.0, 0.0)
6.600307(353.3, 347.0, 0.0)
7.106409(353.3, 347.0, 0.0)
7.615414(353.3, 347.0, 0.0)
8.125675(353.3, 347.0, 0.0)
8.628956(353.3, 347.0, 0.0)
9.130914(353.3, 347.0, 0.0)
9.635395(353.3, 347.0, 0.0)
10.14055(353.3, 347.0, 0.0)
10.6488(353.3, 347.0, 0.0)
11.15397(353.3, 347.0, 0.0)
11.65794(353.3, 347.0, 0.0)
12.16619(353.3, 347.0, 0.0)
12.67058(353.3, 347.0, 0.0)
13.18135(353.3, 347.0, 0.0)
13.69144(353.3, 347.0, 0.0)
14.19389(353.3, 347.0, 0.0)
14.70302(353.3, 347.0, 0.0)
15.33792(353.3, 347.0, 0.0)
15.84951(353.3, 347.0, 0.0)
16.35056(353.3, 347.0, 0.0)
16.85478(353.3, 347.0, 0.0)
17.36407(353.3, 347.0, 0.0)
17.87096(353.3, 347.0, 0.0)
18.38118(353.3, 347.0, 0.0)
18.88924(353.3, 347.0, 0.0)
19.39728(353.3, 347.0, 0.0)
19.89735(353.3, 347.0, 0.0)
20.40383(353.3, 347.0, 0.0)
20.9061(353.3, 347.0, 0.0)
21.41321(353.3, 347.0, 0.0)
21.91792(353.3, 347.0, 0.0)
22.42026(353.3, 347.0, 0.0)
22.92328(353.3, 347.0, 0.0)
23.42425(353.3, 347.0, 0.0)
23.92438(353.3, 347.0, 0.0)
24.42688(353.3, 347.0, 0.0)
24.92916(353.3, 347.0, 0.0)
25.43521(353.3, 347.0, 0.0)
25.93922(353.3, 347.0, 0.0)
26.44979(353.3, 347.0, 0.0)
26.95248(353.3, 347.0, 0.0)
27.4594(353.3, 347.0, 0.0)
27.9634(353.3, 347.0, 0.0)
28.46717(353.3, 347.0, 0.0)
28.96983(353.3, 347.0, 0.0)
29.47077(353.3, 347.0, 0.0)
29.97349(353.3, 347.0, 0.0)
30.47917(353.3, 347.0, 0.0)
30.98086(353.3, 347.0, 0.0)
31.48672(353.3, 347.0, 0.0)
Start time: 11/1/2021 2:42:19 PM
ArgusMotion1
0.5013015(46.5, 266.3, 0.0)
1.007749(50.3, 258.8, 0.0)
1.512043(38.9, 289.4, 0.0)
2.015334(26.0, 314.8, 0.0)
2.519135(14.9, 288.7, 0.0)
